Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,class
9,18,162.0,2.0,0.352,0.901,1.84,57,146,31,0
7,98,686.0,14.0,0.207,0.491,1.42,142,337,100,0
10,145,1450.0,14.5,0.278,0.724,1.9,403,1050,212,0
8,46,368.0,5.75,0.318,0.818,2.09,117,301,56,0
6,81,486.0,13.5,0.282,0.957,1.34,137,465,102,0
3,286,858.0,95.333,0.406,0.427,87.0,348,366,4,1
16,391,6256.0,24.438,0.401,0.674,5.26,2508,4219,477,0
2,18,36.0,9.0,0.806,0.833,29.0,29,30,1,1
11,80,880.0,7.273,0.492,0.882,4.98,433,776,87,0
5,8,40.0,1.6,0.55,0.95,1.83,22,38,12,0
1,42,42.0,42.0,0.19,1.0,1.6,8,42,5,1
8,12,96.0,1.5,0.458,0.667,3.67,44,64,12,0
10,17,170.0,1.7,0.224,0.729,2.38,38,124,16,0
7,41,287.0,5.857,0.422,1.0,1.73,121,287,70,0
2,99,198.0,49.5,0.253,0.616,4.55,50,122,11,1
12,167,2004.0,13.917,0.225,0.752,1.93,451,1507,234,0
13,311,4043.0,23.923,0.216,0.759,1.63,873,3069,537,0
11,86,946.0,7.818,0.413,0.853,3.1,391,807,126,0
83,314,26062.0,3.783,0.282,0.619,8.77,7353,16139,838,1
1,17,17.0,17.0,1.0,1.0,17.0,17,17,1,1
21,4,84.0,0.19,0.31,0.643,3.71,26,54,7,1
10,170,1700.0,17.0,0.261,0.709,1.66,444,1206,268,0
4,89,356.0,22.25,0.34,0.916,1.64,121,326,74,0
13,13,169.0,1.0,0.124,0.45,3.5,21,76,6,1
9,19,171.0,2.111,0.55,0.86,7.23,94,147,13,0
5,14,70.0,2.8,0.257,0.814,3.6,18,57,5,0
28,61,1708.0,2.179,0.172,0.509,1.97,294,870,149,1
9,16,144.0,1.778,0.326,0.792,1.74,47,114,27,0
3,106,318.0,35.333,0.258,0.34,6.31,82,108,13,1
5,8,40.0,1.6,0.375,0.475,15.0,15,19,1,0
8,46,368.0,5.75,0.318,0.818,2.09,117,301,56,0
2,99,198.0,49.5,0.253,0.616,4.55,50,122,11,1
83,149,12367.0,1.795,0.388,0.472,28.77,4804,5838,167,1
1,22,22.0,22.0,0.5,1.0,1.83,11,22,6,1
10,20,200.0,2.0,0.485,0.68,8.82,97,136,11,0
13,1,13.0,0.077,1.0,1.0,13.0,13,13,1,1
7,13,91.0,1.857,0.154,0.484,2.0,14,44,7,1
2,99,198.0,49.5,0.253,0.616,4.55,50,122,11,1
6,326,1956.0,54.333,0.213,0.716,1.29,416,1400,323,0
1,288,288.0,288.0,0.424,1.0,1.02,122,288,120,1
1,19,19.0,19.0,0.579,1.0,3.67,11,19,3,1
10,22,220.0,2.2,0.277,0.595,1.74,61,131,35,0
8,41,328.0,5.125,0.351,0.963,1.92,115,316,60,0
10,26,260.0,2.6,0.273,0.815,1.87,71,212,38,0
1,104,104.0,104.0,0.192,1.0,1.05,20,104,19,0
2,446,892.0,223.0,0.439,0.603,17.82,392,538,22,1
158,167,26386.0,1.057,0.16,0.276,8.24,4213,7279,511,1
10,50,500.0,5.0,0.326,0.868,2.01,163,434,81,0
1,28,28.0,28.0,0.964,1.0,27.0,27,28,1,1
1,180,180.0,180.0,0.983,1.0,88.5,177,180,2,1
1,16,16.0,16.0,0.938,1.0,15.0,15,16,1,1
6,14,84.0,2.333,0.56,0.929,2.24,47,78,21,0
7,11,77.0,1.571,0.117,0.494,1.8,9,38,5,1
8,21,168.0,2.625,0.262,0.696,1.52,44,117,29,0
20,18,360.0,0.9,0.489,0.583,19.56,176,210,9,0
2,69,138.0,34.5,0.623,0.906,10.75,86,125,8,1
8,83,664.0,10.375,0.404,0.741,2.58,268,492,104,0
1,102,102.0,102.0,0.961,1.0,24.5,98,102,4,1
26,1,26.0,0.038,1.0,1.0,26.0,26,26,1,1
6,21,126.0,3.5,0.198,0.444,1.67,25,56,15,1
5,2,10.0,0.4,0.9,0.9,9.0,9,9,1,1
12,118,1416.0,9.833,0.309,0.726,2.42,438,1028,181,0
2,116,232.0,58.0,0.616,0.802,17.88,143,186,8,1
58,3,174.0,0.052,0.339,0.345,59.0,59,60,1,1
13,8,104.0,0.615,0.154,0.769,1.07,16,80,15,1
2,176,352.0,88.0,0.528,0.605,31.0,186,213,6,1
1,51,51.0,51.0,0.471,1.0,2.4,24,51,10,1
2,538,1076.0,269.0,0.637,0.703,29.78,685,756,23,1
7,21,147.0,3.0,0.333,0.789,1.4,49,116,35,0
5,16,80.0,3.2,0.563,0.925,2.65,45,74,17,0
2,22,44.0,11.0,0.477,1.0,21.0,21,44,1,1
1,28,28.0,28.0,0.536,1.0,3.0,15,28,5,1
7,43,301.0,6.143,0.246,0.947,1.32,74,285,56,0
6,96,576.0,16.0,0.217,0.797,1.45,125,459,86,0
4,2,8.0,0.5,1.0,1.0,8.0,8,8,1,1
1,58,58.0,58.0,0.845,1.0,9.8,49,58,5,1
10,144,1440.0,14.4,0.256,0.625,1.8,368,900,205,0
1,9,9.0,9.0,0.778,1.0,7.0,7,9,1,1
2,535,1070.0,267.5,0.564,0.614,40.2,603,657,15,1
9,535,4815.0,59.444,0.191,0.788,1.36,921,3793,676,0
9,6,54.0,0.667,0.407,0.519,5.5,22,28,4,1
23,125,2875.0,5.435,0.953,1.0,20.75,2739,2875,132,0
8,272,2176.0,34.0,0.189,0.688,1.32,411,1497,311,0
187,141,26367.0,0.754,0.415,0.884,4.69,10947,23301,2333,1
8,33,264.0,4.125,0.424,0.867,2.24,112,229,50,0
76,1,76.0,0.013,1.0,1.0,76.0,76,76,1,1
187,141,26367.0,0.754,0.415,0.884,4.69,10947,23301,2333,1
10,511,5110.0,51.1,0.158,0.625,1.35,805,3194,596,0
17,2,34.0,0.118,0.706,0.706,24.0,24,24,1,1
8,4,32.0,0.5,0.469,0.719,3.75,15,23,4,0
14,372,5208.0,26.571,0.378,0.586,4.99,1971,3050,395,0
6,47,282.0,7.833,0.202,0.202,57.0,57,57,1,1
8,43,344.0,5.375,0.494,0.953,3.4,170,328,50,0
44,3,132.0,0.068,0.598,0.841,2.47,79,111,32,1
8,52,416.0,6.5,0.45,0.921,2.88,187,383,65,0
28,61,1708.0,2.179,0.172,0.509,1.97,294,870,149,1
14,340,4760.0,24.286,0.344,0.563,4.6,1636,2682,356,0
12,71,852.0,5.917,0.631,0.904,6.64,538,770,81,0
1,63,63.0,63.0,0.952,1.0,20.0,60,63,3,1
8,80,640.0,10.0,0.298,0.883,1.72,191,565,111,0
72,96,6912.0,1.333,0.488,0.582,15.69,3374,4025,215,1
10,25,250.0,2.5,0.268,0.588,1.91,67,147,35,0
13,375,4875.0,28.846,0.154,0.519,1.44,751,2531,521,0
3,132,396.0,44.0,0.505,0.558,20.0,200,221,10,1
1,115,115.0,115.0,0.2,1.0,4.6,23,115,5,1
2,62,124.0,31.0,0.452,0.565,11.2,56,70,5,1
1,136,136.0,136.0,0.963,1.0,32.75,131,136,4,1
1,537,537.0,537.0,1.0,1.0,537.0,537,537,1,1
7,11,77.0,1.571,0.364,0.922,2.0,28,71,14,0
11,271,2981.0,24.636,0.177,0.588,1.49,527,1752,353,0
3,14,42.0,4.667,0.381,0.881,3.2,16,37,5,0
8,69,552.0,8.625,0.159,0.772,1.29,88,426,68,0
9,82,738.0,9.111,0.252,0.74,2.0,186,546,93,0
23,124,2852.0,5.391,0.941,1.0,17.21,2684,2852,156,0
1,10,10.0,10.0,1.0,1.0,10.0,10,10,1,1
1,22,22.0,22.0,0.818,1.0,4.5,18,22,4,1
54,1,54.0,0.019,1.0,1.0,54.0,54,54,1,1
7,18,126.0,2.571,0.413,0.952,1.86,52,120,28,0
118,105,12390.0,0.89,0.052,0.105,3.33,642,1296,193,1
8,298,2384.0,37.25,0.242,0.791,1.5,576,1886,383,0
2,537,1074.0,268.5,0.594,0.655,21.27,638,703,30,1
7,11,77.0,1.571,0.117,0.494,1.8,9,38,5,1
7,214,1498.0,30.571,0.449,0.899,2.77,672,1346,243,0
1,71,71.0,71.0,0.521,1.0,2.31,37,71,16,1
11,98,1078.0,8.909,0.317,0.643,2.8,342,693,122,0
27,1,27.0,0.037,1.0,1.0,27.0,27,27,1,1
1,98,98.0,98.0,0.939,1.0,30.67,92,98,3,1
7,183,1281.0,26.143,0.265,0.664,1.88,340,850,181,0
8,271,2168.0,33.875,0.314,0.819,1.82,681,1775,375,0
12,22,264.0,1.833,0.621,0.788,9.65,164,208,17,0
6,12,72.0,2.0,0.278,1.0,2.22,20,72,9,0
7,19,133.0,2.714,0.406,1.0,1.69,54,133,32,0
1,62,62.0,62.0,0.984,1.0,61.0,61,62,1,1
9,55,495.0,6.111,0.259,0.699,1.47,128,346,87,0
6,35,210.0,5.833,0.533,0.943,2.67,112,198,42,0
11,62,682.0,5.636,0.218,0.705,1.62,149,481,92,0
7,30,210.0,4.286,0.338,0.762,1.54,71,160,46,0
2,199,398.0,99.5,0.485,0.508,32.17,193,202,6,1
7,51,357.0,7.286,0.283,0.91,1.35,101,325,75,0
12,105,1260.0,8.75,0.37,0.717,2.91,466,903,160,0
8,1,8.0,0.125,0.875,1.0,7.0,7,8,1,1
1,87,87.0,87.0,0.92,1.0,16.0,80,87,5,1
1,48,48.0,48.0,0.875,1.0,10.5,42,48,4,1
7,24,168.0,3.429,0.101,0.298,1.89,17,50,9,1
5,5,25.0,1.0,0.72,0.72,18.0,18,18,1,0
1,95,95.0,95.0,1.0,1.0,95.0,95,95,1,1
25,186,4650.0,7.44,0.456,0.868,8.06,2121,4035,263,0
9,6,54.0,0.667,0.407,0.519,5.5,22,28,4,1
10,183,1830.0,18.3,0.267,0.682,1.67,488,1248,293,0
12,1,12.0,0.083,1.0,1.0,12.0,12,12,1,1
7,13,91.0,1.857,0.154,0.484,2.0,14,44,7,1
8,27,216.0,3.375,0.407,1.0,2.05,88,216,43,0
5,11,55.0,2.2,0.436,0.891,1.71,24,49,14,0
22,47,1034.0,2.136,0.319,0.753,2.13,330,779,155,0
1,40,40.0,40.0,1.0,1.0,40.0,40,40,1,1
1,22,22.0,22.0,0.955,1.0,21.0,21,22,1,1
1,29,29.0,29.0,0.586,1.0,2.13,17,29,8,1
7,80,560.0,11.429,0.5,0.848,3.54,280,475,79,0
8,106,848.0,13.25,0.358,0.698,2.29,304,592,133,0
261,30,7830.0,0.115,0.063,0.09,2.4,492,701,205,1
2,537,1074.0,268.5,0.52,0.621,26.57,558,667,21,1
6,21,126.0,3.5,0.246,0.254,31.0,31,32,1,1
9,510,4590.0,56.667,0.171,0.695,1.27,787,3190,618,0
8,256,2048.0,32.0,0.124,0.563,1.26,253,1153,200,0
1,22,22.0,22.0,0.5,1.0,1.83,11,22,6,1
13,37,481.0,2.846,0.322,0.992,3.52,155,477,44,0
1,159,159.0,159.0,0.975,1.0,77.5,155,159,2,1
2,21,42.0,10.5,0.452,1.0,6.33,19,42,3,1
13,8,104.0,0.615,0.154,0.769,1.07,16,80,15,1
9,58,522.0,6.444,0.351,0.669,2.29,183,349,80,0
153,442,67626.0,2.889,0.114,0.215,6.27,7689,14538,1227,1
9,20,180.0,2.222,0.628,0.856,8.07,113,154,14,0
7,16,112.0,2.286,0.464,0.884,3.25,52,99,16,0
8,82,656.0,10.25,0.358,0.84,2.24,235,551,105,0
7,141,987.0,20.143,0.16,0.757,1.17,158,747,135,0
1,42,42.0,42.0,0.405,1.0,1.06,17,42,16,0
1,117,117.0,117.0,0.393,1.0,5.75,46,117,8,1
10,29,290.0,2.9,0.29,0.803,1.83,84,233,46,0
12,85,1020.0,7.083,0.476,0.614,5.4,486,626,90,0
9,1,9.0,0.111,1.0,1.0,9.0,9,9,1,1
2,69,138.0,34.5,0.623,0.906,10.75,86,125,8,1
10,21,210.0,2.1,0.457,0.933,2.91,96,196,33,0
14,2,28.0,0.143,0.536,0.536,15.0,15,15,1,1
8,123,984.0,15.375,0.255,0.827,1.71,251,814,147,0
1,71,71.0,71.0,0.521,1.0,2.31,37,71,16,1
3,550,1650.0,183.33,0.329,0.375,27.15,543,619,20,1
37,1,37.0,0.027,1.0,1.0,37.0,37,37,1,1
1,20,20.0,20.0,0.55,1.0,1.38,11,20,8,1
2,537,1074.0,268.5,0.523,0.567,62.44,562,609,9,1
7,9,63.0,1.286,0.143,0.238,9.0,9,15,1,1
9,264,2376.0,29.333,0.197,0.656,1.34,468,1558,349,0
1,27,27.0,27.0,0.259,1.0,1.4,7,27,5,1
1,67,67.0,67.0,0.985,1.0,66.0,66,67,1,1
17,60,1020.0,3.529,0.139,0.371,7.1,142,378,20,1
12,8,96.0,0.667,0.51,0.927,7.0,49,89,7,0
1,87,87.0,87.0,0.92,1.0,16.0,80,87,5,1
9,34,306.0,3.778,0.379,0.961,1.71,116,294,68,0
9,19,171.0,2.111,0.269,0.643,1.35,46,110,34,0
1,8,8.0,8.0,1.0,1.0,8.0,8,8,1,1
1,14,14.0,14.0,0.5,1.0,2.33,7,14,3,1
9,150,1350.0,16.667,0.284,0.756,1.76,384,1020,218,0
9,117,1053.0,13.0,0.419,0.947,2.48,441,997,178,0
54,357,19278.0,6.611,0.299,0.655,6.4,5766,12626,901,1
3,132,396.0,44.0,0.505,0.558,20.0,200,221,10,1
1,18,18.0,18.0,0.944,1.0,17.0,17,18,1,1
39,1,39.0,0.026,1.0,1.0,39.0,39,39,1,1
13,222,2886.0,17.077,0.377,0.692,4.92,1087,1997,221,0
132,547,72204.0,4.144,0.37,0.483,20.66,26693,34874,1292,1
11,90,990.0,8.182,0.47,0.718,4.6,465,711,101,0
9,82,738.0,9.111,0.352,0.798,2.63,260,589,99,0
7,27,189.0,3.857,0.101,0.619,3.8,19,117,5,0
10,121,1210.0,12.1,0.37,0.873,2.41,448,1056,186,0
1,14,14.0,14.0,0.643,1.0,4.5,9,14,2,1
37,1,37.0,0.027,1.0,1.0,37.0,37,37,1,1
1,23,23.0,23.0,0.348,1.0,1.6,8,23,5,1
2,535,1070.0,267.5,0.648,0.92,11.75,693,984,59,1
9,1,9.0,0.111,1.0,1.0,9.0,9,9,1,1
13,5,65.0,0.385,0.323,0.554,5.25,21,36,4,1
1,8,8.0,8.0,1.0,1.0,8.0,8,8,1,1
1,78,78.0,78.0,0.949,1.0,24.67,74,78,3,1
32,350,11200.0,10.938,0.142,0.402,3.96,1588,4497,401,1
1,33,33.0,33.0,0.667,1.0,3.67,22,33,6,1
9,21,189.0,2.333,0.317,0.778,2.61,60,147,23,0
2,116,232.0,58.0,0.616,0.802,17.88,143,186,8,1
2,536,1072.0,268.0,0.537,0.622,24.0,576,667,24,1
5,7,35.0,1.4,0.657,0.886,3.83,23,31,6,0
14,57,798.0,4.071,0.742,0.97,12.08,592,774,49,0
8,12,96.0,1.5,0.479,1.0,2.19,46,96,21,0
10,22,220.0,2.2,0.318,0.777,1.79,70,171,39,0
1,148,148.0,148.0,0.959,1.0,47.33,142,148,3,1
2,20,40.0,10.0,0.675,0.675,27.0,27,27,1,1
34,27,918.0,0.794,0.219,0.554,3.09,201,509,65,1
6,10,60.0,1.667,0.483,0.933,2.07,29,56,14,0
7,10,70.0,1.429,0.3,0.771,1.5,21,54,14,0
5,93,465.0,18.6,0.351,1.0,1.66,163,465,98,0
11,245,2695.0,22.273,0.252,0.829,1.86,678,2235,365,0
9,1,9.0,0.111,1.0,1.0,9.0,9,9,1,1
2,535,1070.0,267.5,0.648,0.92,11.75,693,984,59,1
2,199,398.0,99.5,0.485,0.508,32.17,193,202,6,1
9,71,639.0,7.889,0.352,0.897,1.97,225,573,114,0
77,257,19789.0,3.338,0.465,0.49,72.47,9204,9689,127,0
45,79,3555.0,1.756,0.087,0.195,4.81,308,693,64,1
1,32,32.0,32.0,0.469,1.0,1.88,15,32,8,1
1,10,10.0,10.0,0.8,1.0,4.0,8,10,2,1
29,31,899.0,1.069,0.463,0.726,6.93,416,653,60,1
13,1,13.0,0.077,1.0,1.0,13.0,13,13,1,1
7,135,945.0,19.286,0.114,0.528,1.09,108,499,99,0
7,30,210.0,4.286,0.352,0.79,1.54,74,166,48,0
8,55,440.0,6.875,0.243,0.657,1.39,107,289,77,0
1,67,67.0,67.0,0.985,1.0,66.0,66,67,1,1
6,45,270.0,7.5,0.456,0.967,1.64,123,261,75,0
25,340,8500.0,13.6,0.866,0.926,16.57,7358,7872,444,0
9,164,1476.0,18.222,0.189,0.65,1.26,279,959,221,0
8,17,136.0,2.125,0.309,0.676,2.33,42,92,18,0
1,14,14.0,14.0,0.643,1.0,4.5,9,14,2,1
3,4,12.0,1.333,1.0,1.0,12.0,12,12,1,0
21,2,42.0,0.095,0.738,0.738,31.0,31,31,1,1
9,107,963.0,11.889,0.357,0.693,2.44,344,667,141,0
45,79,3555.0,1.756,0.087,0.195,4.81,308,693,64,1
6,4,24.0,0.667,0.583,1.0,4.67,14,24,3,0
9,62,558.0,6.889,0.403,0.665,3.26,225,371,69,0
11,156,1716.0,14.182,0.224,0.71,1.52,385,1219,253,0
9,63,567.0,7.0,0.298,0.787,2.01,169,446,84,0
1,52,52.0,52.0,0.962,1.0,25.0,50,52,2,1
1,145,145.0,145.0,0.972,1.0,35.25,141,145,4,1
7,15,105.0,2.143,0.371,0.829,1.77,39,87,22,0
12,129,1548.0,10.75,0.303,0.711,2.51,469,1100,187,0
10,11,110.0,1.1,0.373,1.0,1.58,41,110,26,0
7,41,287.0,5.857,0.425,0.993,1.97,122,285,62,0
3,550,1650.0,183.33,0.329,0.375,27.15,543,619,20,1
5,16,80.0,3.2,0.425,1.0,1.36,34,80,25,0
4,108,432.0,27.0,0.778,0.826,56.0,336,357,6,1
1,45,45.0,45.0,0.933,1.0,21.0,42,45,2,1
17,342,5814.0,20.118,0.916,0.996,30.27,5328,5790,176,1
1,71,71.0,71.0,0.521,1.0,2.31,37,71,16,1
1,33,33.0,33.0,1.0,1.0,33.0,33,33,1,1
1,44,44.0,44.0,0.909,1.0,20.0,40,44,2,1
8,52,416.0,6.5,0.38,0.88,1.88,158,366,84,0
5,27,135.0,5.4,0.607,0.993,2.34,82,134,35,0
1,159,159.0,159.0,0.975,1.0,77.5,155,159,2,1
8,28,224.0,3.5,0.406,0.777,2.07,91,174,44,0
24,166,3984.0,6.917,0.905,0.98,17.08,3604,3905,211,0
2,116,232.0,58.0,0.616,0.802,17.88,143,186,8,1
13,13,169.0,1.0,0.124,0.45,3.5,21,76,6,1
8,39,312.0,4.875,0.388,0.933,2.2,121,291,55,0
5,35,175.0,7.0,0.2,0.829,4.38,35,145,8,0
11,15,165.0,1.364,0.358,0.752,2.19,59,124,27,0
10,170,1700.0,17.0,0.499,0.928,4.35,849,1577,195,0
12,2,24.0,0.167,0.625,0.667,15.0,15,16,1,1
13,38,494.0,2.923,0.285,0.907,3.62,141,448,39,0
11,9,99.0,0.818,0.545,0.818,9.0,54,81,6,0
7,11,77.0,1.571,0.299,1.0,1.21,23,77,19,0
10,15,150.0,1.5,0.36,0.813,2.08,54,122,26,0
9,84,756.0,9.333,0.222,0.937,1.81,168,708,93,0
9,20,180.0,2.222,0.55,0.783,8.25,99,141,12,0
4,4,16.0,1.0,0.438,0.438,7.0,7,7,1,0
1,22,22.0,22.0,0.5,1.0,1.83,11,22,6,1
7,41,287.0,5.857,0.321,0.725,1.48,92,208,62,0
6,33,198.0,5.5,0.303,0.874,1.46,60,173,41,0
9,34,306.0,3.778,0.386,0.706,2.41,118,216,49,0
8,9,72.0,1.125,0.361,0.722,1.86,26,52,14,0
3,132,396.0,44.0,0.505,0.558,20.0,200,221,10,1
11,185,2035.0,16.818,0.356,0.772,2.94,724,1572,246,0
9,16,144.0,1.778,0.208,0.542,2.14,30,78,14,0
1,186,186.0,186.0,0.828,1.0,9.06,154,186,17,1
5,96,480.0,19.2,0.323,0.838,1.78,155,402,87,0
2,199,398.0,99.5,0.485,0.508,32.17,193,202,6,1
6,6,36.0,1.0,0.194,0.417,3.5,7,15,2,1
8,109,872.0,13.625,0.219,0.595,1.61,191,519,119,0
8,22,176.0,2.75,0.375,0.909,1.78,66,160,37,0
45,79,3555.0,1.756,0.087,0.195,4.81,308,693,64,1
8,39,312.0,4.875,0.388,0.933,2.2,121,291,55,0
14,1,14.0,0.071,1.0,1.0,14.0,14,14,1,1
1,22,22.0,22.0,0.5,1.0,1.83,11,22,6,1
16,337,5392.0,21.063,0.369,0.608,5.15,1992,3276,387,0
12,22,264.0,1.833,0.621,0.788,9.65,164,208,17,0
6,18,108.0,3.0,0.444,0.991,1.71,48,107,28,0
7,117,819.0,16.714,0.186,0.847,1.26,152,694,121,0
1,52,52.0,52.0,0.788,1.0,10.25,41,52,4,1
7,128,896.0,18.286,0.265,0.72,1.69,237,645,140,0
58,3,174.0,0.052,0.339,0.345,59.0,59,60,1,1
9,1,9.0,0.111,1.0,1.0,9.0,9,9,1,1
38,70,2660.0,1.842,0.059,0.062,19.63,157,165,8,1
8,5,40.0,0.625,0.375,0.95,1.67,15,38,9,0
3,470,1410.0,156.67,0.352,0.387,23.62,496,545,21,1
10,64,640.0,6.4,0.514,0.966,2.84,329,618,116,0
1,34,34.0,34.0,0.353,1.0,1.71,12,34,7,1
3,113,339.0,37.667,0.357,0.378,30.25,121,128,4,1
1,18,18.0,18.0,0.944,1.0,17.0,17,18,1,1
31,322,9982.0,10.387,0.689,0.753,16.87,6881,7519,408,0
6,21,126.0,3.5,0.246,0.254,31.0,31,32,1,1
1,75,75.0,75.0,0.813,1.0,5.55,61,75,11,1
7,9,63.0,1.286,0.143,0.238,9.0,9,15,1,1
10,16,160.0,1.6,0.444,1.0,2.22,71,160,32,0
9,184,1656.0,20.444,0.206,0.659,1.36,341,1091,251,0
4,2,8.0,0.5,0.875,0.875,7.0,7,7,1,1
8,71,568.0,8.875,0.407,0.903,2.06,231,513,112,0
33,28,924.0,0.848,0.098,0.271,5.69,91,250,16,1
41,67,2747.0,1.634,0.441,0.529,33.67,1212,1452,36,0
10,1,10.0,0.1,0.9,1.0,9.0,9,10,1,1
7,29,203.0,4.143,0.305,0.837,1.48,62,170,42,0
1,46,46.0,46.0,0.783,1.0,12.0,36,46,3,1
7,62,434.0,8.857,0.392,0.871,1.87,170,378,91,0
8,36,288.0,4.5,0.458,0.875,2.03,132,252,65,0
29,61,1769.0,2.103,0.121,0.431,1.78,214,762,120,1
6,24,144.0,4.0,0.264,0.764,1.46,38,110,26,0
10,18,180.0,1.8,0.306,0.617,2.5,55,111,22,0
1,36,36.0,36.0,0.583,1.0,5.25,21,36,4,1
5,7,35.0,1.4,0.2,0.314,7.0,7,11,1,1
1,39,39.0,39.0,0.308,1.0,1.71,12,39,7,1
1,46,46.0,46.0,0.783,1.0,12.0,36,46,3,1
158,167,26386.0,1.057,0.16,0.276,8.24,4213,7279,511,1
5,7,35.0,1.4,0.314,0.857,1.83,11,30,6,0
9,29,261.0,3.222,0.234,0.709,1.3,61,185,47,0
1,15,15.0,15.0,0.533,1.0,2.0,8,15,4,1
26,1,26.0,0.038,1.0,1.0,26.0,26,26,1,1
13,348,4524.0,26.769,0.195,0.743,1.64,881,3363,537,0
8,21,168.0,2.625,0.363,0.774,1.69,61,130,36,0
53,1,53.0,0.019,1.0,1.0,53.0,53,53,1,1
9,76,684.0,8.444,0.38,0.95,2.2,260,650,118,0
8,57,456.0,7.125,0.309,0.838,1.81,141,382,78,0
42,1,42.0,0.024,1.0,1.0,42.0,42,42,1,1
9,36,324.0,4.0,0.506,0.901,2.83,164,292,58,0
10,32,320.0,3.2,0.306,0.788,1.69,98,252,58,0
1,379,379.0,379.0,0.963,1.0,60.83,365,379,6,1
1,14,14.0,14.0,1.0,1.0,14.0,14,14,1,1
9,16,144.0,1.778,0.556,0.958,6.67,80,138,12,0
10,22,220.0,2.2,0.318,0.777,1.79,70,171,39,0
7,1,7.0,0.143,1.0,1.0,7.0,7,7,1,1
14,1,14.0,0.071,1.0,1.0,14.0,14,14,1,1
1,15,15.0,15.0,0.533,1.0,2.0,8,15,4,1
6,13,78.0,2.167,0.269,0.667,1.5,21,52,14,0
14,84,1176.0,6.0,0.261,0.623,2.31,307,733,133,0
9,54,486.0,6.0,0.27,0.852,1.49,131,414,88,0
9,49,441.0,5.444,0.247,0.721,1.51,109,318,72,0
83,315,26145.0,3.795,0.295,0.594,9.21,7725,15523,839,1
9,49,441.0,5.444,0.247,0.721,1.51,109,318,72,0
1,17,17.0,17.0,0.824,1.0,4.67,14,17,3,1
10,45,450.0,4.5,0.296,0.558,2.25,133,251,59,0
10,1,10.0,0.1,1.0,1.0,10.0,10,10,1,1
10,23,230.0,2.3,0.343,0.791,1.88,79,182,42,0
3,286,858.0,95.333,0.406,0.427,87.0,348,366,4,1
11,61,671.0,5.545,0.361,0.614,5.04,242,412,48,0
8,26,208.0,3.25,0.346,0.909,1.85,72,189,39,0
6,21,126.0,3.5,0.198,0.444,1.67,25,56,15,1
11,81,891.0,7.364,0.339,0.695,2.77,302,619,109,0
8,31,248.0,3.875,0.371,0.782,2.0,92,194,46,0
10,2,20.0,0.2,0.55,0.6,11.0,11,12,1,1
10,64,640.0,6.4,0.514,0.966,2.84,329,618,116,0
9,99,891.0,11.0,0.189,0.745,1.4,168,664,120,0
11,185,2035.0,16.818,0.295,0.826,1.94,600,1681,310,0
28,32,896.0,1.143,0.488,0.743,7.05,437,666,62,1
10,38,380.0,3.8,0.187,0.463,1.37,71,176,52,0
6,21,126.0,3.5,0.246,0.254,31.0,31,32,1,1
10,59,590.0,5.9,0.269,0.69,1.81,159,407,88,0
10,19,190.0,1.9,0.332,0.695,3.71,63,132,17,0
7,11,77.0,1.571,0.416,0.974,1.52,32,75,21,0
8,145,1160.0,18.125,0.156,0.773,1.24,181,897,146,0
7,17,119.0,2.429,0.454,0.866,3.18,54,103,17,0
34,27,918.0,0.794,0.219,0.554,3.09,201,509,65,1
2,204,408.0,102.0,0.412,0.681,10.5,168,278,16,1
10,38,380.0,3.8,0.424,0.939,2.78,161,357,58,0
6,5,30.0,0.833,0.233,0.633,1.75,7,19,4,1
12,1,12.0,0.083,1.0,1.0,12.0,12,12,1,1
3,106,318.0,35.333,0.258,0.34,6.31,82,108,13,1
7,15,105.0,2.143,0.343,1.0,1.64,36,105,22,0
7,16,112.0,2.286,0.241,0.634,1.93,27,71,14,0
12,252,3024.0,21.0,0.416,0.682,4.75,1259,2062,265,0
13,8,104.0,0.615,0.154,0.769,1.07,16,80,15,1
12,4,48.0,0.333,0.292,1.0,2.0,14,48,7,1
54,357,19278.0,6.611,0.299,0.655,6.4,5766,12626,901,1
11,17,187.0,1.545,0.321,0.652,4.29,60,122,14,0
7,40,280.0,5.714,0.336,0.971,1.57,94,272,60,0
9,11,99.0,1.222,0.222,0.737,1.29,22,73,17,0
10,48,480.0,4.8,0.36,0.863,2.16,173,414,80,0
5,30,150.0,6.0,0.16,0.66,1.71,24,99,14,0
2,50,100.0,25.0,0.46,0.51,15.33,46,51,3,1
7,12,84.0,1.714,0.393,0.69,2.36,33,58,14,0
10,38,380.0,3.8,0.434,0.892,2.89,165,339,57,0
29,61,1769.0,2.103,0.121,0.431,1.78,214,762,120,1
3,116,348.0,38.667,0.356,0.371,62.0,124,129,2,1
1,199,199.0,199.0,0.945,1.0,37.6,188,199,5,1
3,286,858.0,95.333,0.406,0.427,87.0,348,366,4,1
10,1,10.0,0.1,1.0,1.0,10.0,10,10,1,1
14,1,14.0,0.071,1.0,1.0,14.0,14,14,1,1
41,67,2747.0,1.634,0.441,0.529,33.67,1212,1452,36,0
4,2,8.0,0.5,1.0,1.0,8.0,8,8,1,1
8,13,104.0,1.625,0.442,0.981,2.0,46,102,23,0
8,93,744.0,11.625,0.185,0.538,1.24,138,400,111,0
7,47,329.0,6.714,0.158,0.289,5.78,52,95,9,1
