idx1,idx2,attribute_count,in_all_attrs
40,89,17,False
50,184,17,False
40,140,17,False
40,142,17,False
9,176,17,False
9,181,17,False
40,77,17,False
10,15,17,False
10,25,17,False
120,187,17,False
120,191,17,False
10,38,17,False
10,39,17,False
124,144,17,False
51,168,17,False
10,49,17,False
188,190,17,False
123,196,17,False
124,126,17,False
9,61,17,False
123,174,17,False
123,166,17,False
9,96,17,False
9,105,17,False
9,122,17,False
123,146,17,False
122,183,17,False
40,116,17,False
121,181,17,False
31,32,17,False
66,95,17,False
66,151,17,False
33,192,17,False
80,95,17,False
80,97,17,False
44,191,17,False
44,197,17,False
44,155,17,False
44,163,17,False
44,165,17,False
45,49,17,False
44,179,17,False
44,180,17,False
190,191,17,False
9,84,17,False
51,66,17,False
51,72,17,False
187,197,17,False
190,195,16,False
191,196,16,False
44,195,16,False
44,196,16,False
44,158,16,False
192,198,16,False
0,31,16,False
0,27,16,False
0,49,16,False
0,39,16,False
0,38,16,False
188,191,16,False
187,196,16,False
66,127,16,False
66,125,16,False
66,124,16,False
31,69,16,False
31,66,16,False
124,129,16,False
123,154,16,False
123,152,16,False
51,82,16,False
51,81,16,False
31,65,16,False
0,73,16,False
183,198,16,False
186,198,16,False
66,138,16,False
66,137,16,False
122,192,16,False
123,148,16,False
123,147,16,False
123,144,16,False
9,121,16,False
9,114,16,False
123,137,16,False
66,136,16,False
66,135,16,False
66,134,16,False
66,156,16,False
66,153,16,False
66,152,16,False
66,148,16,False
66,97,16,False
66,93,16,False
66,92,16,False
31,108,16,False
51,93,16,False
51,92,16,False
51,90,16,False
51,88,16,False
123,131,16,False
123,129,16,False
123,126,16,False
9,133,16,False
66,90,16,False
66,88,16,False
66,85,16,False
66,75,16,False
66,180,16,False
66,178,16,False
66,174,16,False
122,129,16,False
121,194,16,False
121,189,16,False
9,186,16,False
9,148,16,False
122,173,16,False
122,152,16,False
40,119,16,False
40,107,16,False
30,193,16,False
66,166,16,False
66,165,16,False
66,163,16,False
66,187,16,False
30,189,16,False
30,185,16,False
68,89,16,False
30,161,16,False
121,172,16,False
51,120,16,False
51,115,16,False
40,103,16,False
40,102,16,False
40,91,16,False
51,109,16,False
51,104,16,False
9,159,16,False
9,173,16,False
121,177,16,False
123,188,16,False
50,196,16,False
50,191,16,False
50,190,16,False
50,187,16,False
121,176,16,False
68,79,16,False
182,194,16,False
182,189,16,False
182,185,16,False
181,194,16,False
181,193,16,False
45,73,16,False
45,70,16,False
45,68,16,False
44,153,16,False
44,138,16,False
45,63,16,False
68,73,16,False
51,138,16,False
51,132,16,False
51,128,16,False
51,127,16,False
51,126,16,False
121,144,16,False
121,139,16,False
9,177,16,False
66,195,16,False
31,127,16,False
31,125,16,False
65,196,16,False
30,150,16,False
68,114,16,False
68,98,16,False
10,33,16,False
10,32,16,False
121,134,16,False
10,28,16,False
10,24,16,False
121,124,16,False
51,146,16,False
40,86,16,False
68,141,16,False
30,119,16,False
30,116,16,False
68,161,16,False
9,55,16,False
9,54,16,False
9,45,16,False
124,138,16,False
9,33,16,False
124,154,16,False
68,154,16,False
180,196,16,False
180,195,16,False
180,188,16,False
0,95,16,False
31,150,16,False
31,147,16,False
65,190,16,False
65,179,16,False
65,175,16,False
65,165,16,False
68,193,16,False
68,177,16,False
120,153,16,False
120,179,16,False
10,57,16,False
10,74,16,False
51,166,16,False
51,158,16,False
179,197,16,False
179,195,16,False
179,190,16,False
179,180,16,False
178,196,16,False
178,195,16,False
181,189,16,False
69,74,16,False
124,146,16,False
50,180,16,False
40,160,16,False
50,178,16,False
10,63,16,False
120,175,16,False
69,70,16,False
30,73,16,False
69,97,16,False
69,95,16,False
69,94,16,False
69,93,16,False
31,163,16,False
65,156,16,False
69,132,16,False
69,131,16,False
69,127,16,False
69,125,16,False
69,123,16,False
69,120,16,False
30,40,16,False
119,193,16,False
10,126,16,False
10,124,16,False
51,195,16,False
40,54,16,False
51,180,16,False
10,80,16,False
10,79,16,False
178,187,16,False
44,128,16,False
44,127,16,False
44,125,16,False
45,74,16,False
10,114,16,False
119,170,16,False
119,160,16,False
10,108,16,False
10,99,16,False
10,98,16,False
69,138,16,False
69,137,16,False
69,136,16,False
29,191,16,False
29,190,16,False
29,187,16,False
69,158,16,False
69,156,16,False
69,155,16,False
39,182,16,False
50,165,16,False
50,163,16,False
9,26,16,False
124,176,16,False
124,173,16,False
124,168,16,False
124,194,16,False
8,191,16,False
52,77,16,False
69,153,16,False
65,132,16,False
65,127,16,False
31,182,16,False
31,181,16,False
65,125,16,False
29,184,16,False
29,179,16,False
29,178,16,False
69,180,16,False
69,178,16,False
69,174,16,False
39,170,16,False
52,91,16,False
10,139,16,False
10,133,16,False
119,130,16,False
39,194,16,False
39,193,16,False
69,168,16,False
29,165,16,False
69,196,16,False
69,195,16,False
69,191,16,False
70,93,16,False
70,92,16,False
70,87,16,False
118,193,16,False
8,190,16,False
8,184,16,False
124,186,16,False
124,180,16,False
8,178,16,False
8,175,16,False
125,146,16,False
125,136,16,False
125,132,16,False
118,176,16,False
118,161,16,False
10,151,16,False
10,148,16,False
177,192,16,False
177,183,16,False
0,139,16,False
0,136,16,False
70,80,16,False
70,74,16,False
31,196,16,False
31,194,16,False
29,125,16,False
70,109,16,False
29,109,16,False
70,131,16,False
70,127,16,False
70,125,16,False
29,135,16,False
10,196,16,False
10,194,16,False
39,161,16,False
39,154,16,False
39,150,16,False
52,117,16,False
52,113,16,False
10,189,16,False
10,182,16,False
10,181,16,False
29,104,16,False
29,100,16,False
29,95,16,False
29,90,16,False
29,115,16,False
32,49,16,False
32,48,16,False
125,127,16,False
124,198,16,False
40,177,16,False
40,170,16,False
40,169,16,False
50,158,16,False
40,198,16,False
11,13,16,False
32,66,16,False
45,96,16,False
0,172,16,False
177,181,16,False
176,192,16,False
176,183,16,False
176,177,16,False
0,161,16,False
0,154,16,False
32,65,16,False
52,149,16,False
52,140,16,False
118,119,16,False
117,192,16,False
11,51,16,False
118,142,16,False
118,141,16,False
11,18,16,False
29,88,16,False
29,85,16,False
70,144,16,False
70,168,16,False
29,72,16,False
29,69,16,False
29,64,16,False
11,47,16,False
8,156,16,False
8,153,16,False
125,166,16,False
125,163,16,False
125,156,16,False
8,179,16,False
39,137,16,False
39,136,16,False
29,59,16,False
32,53,16,False
65,75,16,False
65,74,16,False
65,70,16,False
65,69,16,False
65,66,16,False
29,48,16,False
116,142,16,False
116,140,16,False
11,66,16,False
11,64,16,False
11,59,16,False
117,122,16,False
11,48,16,False
70,178,16,False
70,196,16,False
70,189,16,False
70,188,16,False
32,75,16,False
32,70,16,False
64,195,16,False
125,179,16,False
125,178,16,False
125,175,16,False
8,128,16,False
8,127,16,False
64,190,16,False
64,188,16,False
0,182,16,False
175,188,16,False
175,180,16,False
45,105,16,False
64,184,16,False
28,190,16,False
11,93,16,False
11,85,16,False
116,119,16,False
115,197,16,False
115,190,16,False
39,129,16,False
39,123,16,False
39,148,16,False
28,189,16,False
28,179,16,False
28,178,16,False
28,172,16,False
28,166,16,False
28,165,16,False
71,85,16,False
71,75,16,False
28,154,16,False
11,111,16,False
8,126,16,False
8,123,16,False
8,151,16,False
8,109,16,False
8,108,16,False
126,137,16,False
11,100,16,False
115,175,16,False
115,166,16,False
175,178,16,False
1,13,16,False
174,196,16,False
175,195,16,False
0,194,16,False
71,93,16,False
64,179,16,False
64,175,16,False
126,136,16,False
50,135,16,False
50,128,16,False
50,127,16,False
115,156,16,False
64,163,16,False
174,178,16,False
45,114,16,False
44,100,16,False
44,97,16,False
44,95,16,False
44,94,16,False
44,115,16,False
28,134,16,False
28,132,16,False
71,128,16,False
39,107,16,False
39,106,16,False
39,105,16,False
52,192,16,False
39,133,16,False
114,198,16,False
71,127,16,False
71,111,16,False
71,109,16,False
28,125,16,False
71,163,16,False
71,155,16,False
71,135,16,False
28,144,16,False
28,139,16,False
28,100,16,False
71,179,16,False
173,186,16,False
114,189,16,False
126,152,16,False
126,181,16,False
39,116,16,False
172,193,16,False
1,18,16,False
1,17,16,False
71,178,16,False
71,168,16,False
28,127,16,False
28,126,16,False
64,155,16,False
126,168,16,False
8,70,16,False
8,69,16,False
114,176,16,False
114,194,16,False
32,108,16,False
32,100,16,False
64,132,16,False
64,127,16,False
64,125,16,False
72,85,16,False
72,82,16,False
71,195,16,False
71,191,16,False
71,190,16,False
11,191,16,False
114,159,16,False
11,179,16,False
8,82,16,False
28,73,16,False
28,70,16,False
28,66,16,False
72,100,16,False
72,94,16,False
28,65,16,False
28,59,16,False
1,59,16,False
1,48,16,False
172,181,16,False
172,174,16,False
28,81,16,False
64,120,16,False
32,127,16,False
32,125,16,False
64,115,16,False
64,101,16,False
170,194,16,False
170,185,16,False
50,123,16,False
50,120,16,False
50,115,16,False
50,109,16,False
50,104,16,False
50,100,16,False
50,94,16,False
50,93,16,False
50,92,16,False
8,53,16,False
12,17,16,False
12,16,16,False
12,14,16,False
53,72,16,False
53,69,16,False
12,36,16,False
12,29,16,False
114,150,16,False
126,186,16,False
170,177,16,False
45,129,16,False
44,88,16,False
44,75,16,False
45,126,16,False
45,124,16,False
28,48,16,False
28,38,16,False
1,93,16,False
127,136,16,False
127,131,16,False
12,43,16,False
114,126,16,False
114,123,16,False
114,121,16,False
114,118,16,False
12,72,16,False
39,98,16,False
39,86,16,False
1,92,16,False
1,90,16,False
1,82,16,False
168,191,16,False
1,71,16,False
28,49,16,False
27,179,16,False
27,178,16,False
72,179,16,False
53,88,16,False
113,192,16,False
113,162,16,False
12,50,16,False
12,47,16,False
8,51,16,False
8,50,16,False
8,47,16,False
127,137,16,False
127,175,16,False
127,174,16,False
8,15,16,False
113,145,16,False
12,104,16,False
12,101,16,False
39,79,16,False
39,73,16,False
72,175,16,False
72,165,16,False
32,139,16,False
32,134,16,False
32,132,16,False
64,95,16,False
64,94,16,False
64,92,16,False
64,88,16,False
53,100,16,False
53,94,16,False
53,93,16,False
12,100,16,False
12,97,16,False
12,95,16,False
12,90,16,False
112,192,16,False
12,82,16,False
8,29,16,False
8,27,16,False
127,153,16,False
168,175,16,False
44,69,16,False
44,65,16,False
45,136,16,False
45,134,16,False
27,168,16,False
127,187,16,False
112,117,16,False
39,68,16,False
39,63,16,False
39,57,16,False
39,56,16,False
72,196,16,False
72,195,16,False
72,188,16,False
72,184,16,False
73,107,16,False
27,153,16,False
27,146,16,False
73,87,16,False
73,86,16,False
64,85,16,False
32,163,16,False
32,161,16,False
50,85,16,False
50,81,16,False
50,72,16,False
50,64,16,False
12,128,16,False
12,126,16,False
12,153,16,False
12,111,16,False
12,109,16,False
112,130,16,False
127,166,16,False
53,127,16,False
53,115,16,False
111,191,16,False
111,180,16,False
12,135,16,False
7,187,16,False
127,179,16,False
50,90,16,False
50,88,16,False
32,154,16,False
32,152,16,False
32,151,16,False
64,75,16,False
73,124,16,False
27,136,16,False
73,121,16,False
73,118,16,False
111,165,16,False
7,178,16,False
7,168,16,False
127,196,16,False
127,191,16,False
127,190,16,False
7,163,16,False
7,158,16,False
111,163,16,False
111,156,16,False
53,138,16,False
53,136,16,False
166,196,16,False
166,195,16,False
166,191,16,False
166,190,16,False
166,188,16,False
168,184,16,False
1,109,16,False
1,100,16,False
73,151,16,False
73,150,16,False
73,148,16,False
73,134,16,False
73,133,16,False
128,155,16,False
7,179,16,False
49,194,16,False
111,135,16,False
12,155,16,False
111,175,16,False
111,168,16,False
13,14,16,False
7,146,16,False
7,135,16,False
111,128,16,False
111,120,16,False
111,146,16,False
12,184,16,False
12,178,16,False
128,156,16,False
73,172,16,False
27,97,16,False
27,95,16,False
27,94,16,False
27,93,16,False
73,170,16,False
73,159,16,False
27,123,16,False
27,87,16,False
53,158,16,False
38,186,16,False
38,185,16,False
39,49,16,False
13,18,16,False
13,17,16,False
110,130,16,False
13,48,16,False
13,47,16,False
27,82,16,False
73,186,16,False
73,185,16,False
32,178,16,False
32,175,16,False
32,172,16,False
32,166,16,False
63,189,16,False
166,178,16,False
166,175,16,False
13,34,16,False
110,117,16,False
128,187,16,False
49,182,16,False
49,151,16,False
109,191,16,False
44,50,16,False
27,70,16,False
27,63,16,False
63,186,16,False
109,165,16,False
109,156,16,False
13,64,16,False
13,60,16,False
13,51,16,False
13,72,16,False
13,44,16,False
13,42,16,False
13,36,16,False
32,191,16,False
32,190,16,False
32,189,16,False
32,188,16,False
27,59,16,False
27,53,16,False
27,50,16,False
129,159,16,False
7,115,16,False
7,109,16,False
129,148,16,False
129,144,16,False
129,133,16,False
129,176,16,False
13,71,16,False
13,66,16,False
109,166,16,False
27,34,16,False
165,188,16,False
165,184,16,False
1,168,16,False
1,135,16,False
1,128,16,False
74,132,16,False
13,94,16,False
13,93,16,False
13,88,16,False
13,85,16,False
38,172,16,False
38,170,16,False
49,150,16,False
26,198,16,False
26,193,16,False
26,186,16,False
26,185,16,False
74,126,16,False
74,125,16,False
63,172,16,False
33,38,16,False
63,163,16,False
33,61,16,False
7,88,16,False
129,173,16,False
129,166,16,False
7,85,16,False
7,81,16,False
7,72,16,False
109,132,16,False
13,128,16,False
13,127,16,False
165,174,16,False
165,168,16,False
163,196,16,False
26,177,16,False
26,170,16,False
26,154,16,False
13,120,16,False
13,115,16,False
109,124,16,False
13,104,16,False
7,100,16,False
26,152,16,False
163,179,16,False
163,174,16,False
43,190,16,False
45,176,16,False
45,174,16,False
44,53,16,False
1,165,16,False
74,174,16,False
74,172,16,False
74,166,16,False
38,150,16,False
54,58,16,False
54,57,16,False
54,56,16,False
53,190,16,False
74,163,16,False
74,154,16,False
74,152,16,False
33,55,16,False
63,152,16,False
63,147,16,False
74,178,16,False
74,175,16,False
63,144,16,False
33,73,16,False
63,134,16,False
75,85,16,False
26,121,16,False
74,196,16,False
74,189,16,False
74,188,16,False
108,146,16,False
108,144,16,False
108,139,16,False
108,178,16,False
108,174,16,False
13,158,16,False
13,156,16,False
108,168,16,False
108,166,16,False
38,151,16,False
13,178,16,False
108,137,16,False
108,136,16,False
108,135,16,False
108,134,16,False
108,131,16,False
108,158,16,False
13,165,16,False
108,152,16,False
108,147,16,False
163,166,16,False
161,198,16,False
163,188,16,False
163,180,16,False
75,123,16,False
75,108,16,False
75,95,16,False
75,88,16,False
13,188,16,False
13,187,16,False
130,133,16,False
129,198,16,False
129,186,16,False
49,137,16,False
49,134,16,False
49,127,16,False
49,125,16,False
13,184,16,False
13,179,16,False
26,98,16,False
26,89,16,False
75,137,16,False
75,136,16,False
75,132,16,False
26,116,16,False
63,127,16,False
54,68,16,False
38,159,16,False
108,126,16,False
108,125,16,False
108,124,16,False
14,18,16,False
13,196,16,False
13,195,16,False
13,191,16,False
161,185,16,False
161,182,16,False
161,181,16,False
161,177,16,False
161,176,16,False
7,69,16,False
7,60,16,False
130,145,16,False
130,141,16,False
107,185,16,False
38,134,16,False
38,133,16,False
54,86,16,False
54,79,16,False
33,79,16,False
26,86,16,False
26,79,16,False
75,174,16,False
26,56,16,False
76,103,16,False
7,23,16,False
131,146,16,False
14,29,16,False
108,120,16,False
107,198,16,False
49,107,16,False
75,196,16,False
63,108,16,False
33,106,16,False
33,105,16,False
33,98,16,False
26,49,16,False
26,45,16,False
26,39,16,False
76,157,16,False
76,130,16,False
76,112,16,False
43,166,16,False
161,170,16,False
106,198,16,False
14,69,16,False
107,161,16,False
14,51,16,False
14,50,16,False
14,44,16,False
160,185,16,False
161,192,16,False
2,26,16,False
26,37,16,False
26,30,16,False
25,198,16,False
77,83,16,False
26,54,16,False
49,99,16,False
49,97,16,False
49,95,16,False
49,80,16,False
49,74,16,False
49,63,16,False
7,14,16,False
14,88,16,False
14,82,16,False
107,119,16,False
25,182,16,False
2,57,16,False
159,181,16,False
159,177,16,False
77,113,16,False
131,188,16,False
106,177,16,False
106,176,16,False
106,159,16,False
38,124,16,False
38,121,16,False
38,118,16,False
54,102,16,False
38,148,16,False
131,132,16,False
33,142,16,False
77,162,16,False
25,177,16,False
25,176,16,False
25,174,16,False
25,170,16,False
77,145,16,False
25,154,16,False
14,108,16,False
106,148,16,False
106,133,16,False
14,100,16,False
106,186,16,False
131,166,16,False
131,153,16,False
43,156,16,False
45,189,16,False
25,151,16,False
25,150,16,False
25,148,16,False
25,147,16,False
77,192,16,False
77,177,16,False
77,169,16,False
54,121,16,False
54,118,16,False
6,186,16,False
6,183,16,False
131,179,16,False
131,178,16,False
131,168,16,False
7,17,16,False
6,177,16,False
78,84,16,False
33,140,16,False
33,130,16,False
33,129,16,False
63,85,16,False
105,161,16,False
105,159,16,False
105,194,16,False
105,186,16,False
105,182,16,False
38,107,16,False
54,140,16,False
54,133,16,False
63,75,16,False
63,74,16,False
25,129,16,False
25,124,16,False
25,123,16,False
33,152,16,False
33,144,16,False
132,144,16,False
131,196,16,False
132,163,16,False
14,163,16,False
14,153,16,False
157,177,16,False
2,68,16,False
158,191,16,False
63,69,16,False
25,107,16,False
25,99,16,False
78,183,16,False
78,173,16,False
33,170,16,False
156,195,16,False
156,190,16,False
156,188,16,False
61,198,16,False
61,192,16,False
25,96,16,False
25,87,16,False
78,186,16,False
25,114,16,False
25,80,16,False
15,16,16,False
14,196,16,False
14,188,16,False
14,179,16,False
14,178,16,False
14,175,16,False
105,148,16,False
105,134,16,False
105,133,16,False
105,173,16,False
132,155,16,False
49,55,16,False
41,143,16,False
49,54,16,False
48,197,16,False
48,188,16,False
48,184,16,False
25,73,16,False
2,116,16,False
2,107,16,False
156,168,16,False
79,119,16,False
79,118,16,False
79,114,16,False
104,191,16,False
104,188,16,False
15,31,16,False
15,27,16,False
15,21,16,False
15,18,16,False
105,118,16,False
105,116,16,False
38,87,16,False
25,63,16,False
25,56,16,False
25,54,16,False
79,142,16,False
79,140,16,False
79,134,16,False
61,176,16,False
33,186,16,False
